1	63112	1000	153.266790867	117.597913027	153.242	115.59977603
2	63112	1000	127.615692854	62.7016971111	127.578	61.2840108871
4	63112	1000	77.0226650238	36.6031179428	75.986	35.4047179222
1	63112	5000	778.062695026	600.026130915	778.038	597.966396809
2	63112	5000	695.866032124	318.473292112	695.840	317.084280014
4	63112	5000	413.999612093	185.841310978	413.967	184.628013849
1	7889	10000	199.623986959	171.085639	199.604	170.604769945
2	7889	10000	201.149070978	110.627298117	201.128	110.207787037
4	7889	10000	119.498268127	77.8490281105	119.469	77.4161820412
1	11776	10000	296.128271103	248.947407007	296.108	248.371871948
2	11776	10000	304.700385094	140.058638096	304.675	139.586972952
4	11776	10000	189.594588995	86.4862289429	189.566	85.9996039867
1	16767	10000	423.911232948	341.477005959	423.890	340.714997053
2	16767	10000	399.701900005	206.334125042	399.680	205.775269985
4	16767	10000	235.801645041	133.691097021	235.774	133.141634941
1	23000	10000	582.048269987	459.192467928	582.027	458.306969881
2	23000	10000	570.157315969	252.290179014	570.132	251.623648167
4	23000	10000	338.819720984	149.549617052	338.789	147.927134991
1	30613	10000	773.075324059	602.46415019	773.054	601.341115952
2	30613	10000	715.576395988	351.541638136	715.553	350.740747929
4	30613	10000	421.672911882	217.82290411	421.644	216.074959993
1	39744	10000	1009.37802601	771.964607	1009.354	770.645113945
2	39744	10000	941.26253891	416.072226048	941.224	415.147610903
4	39744	10000	571.379168034	241.335747004	571.347	239.467017889
1	50531	10000	1249.83866811	977.036759138	1249.813	975.42985487
2	50531	10000	1132.65396404	556.898214102	1131.590	555.72933507
4	50531	10000	651.343472004	337.923041105	651.314	336.88577199
1	63112	10000	1565.25859094	1209.105443	1565.234	1207.07739091
2	63112	10000	1437.55941892	640.821933985	1437.533	639.414607048
4	63112	10000	852.832035065	373.463068008	852.798	372.243412018
1	77625	1000	186.50880599	147.160164118	186.483	144.644429922
2	77625	1000	154.508239985	82.9349219799	154.480	81.1625201702
4	77625	1000	90.6460151672	49.6586811543	90.611	48.156665802
1	77625	5000	952.614809036	757.626624107	952.588	755.110153913
2	77625	5000	837.78677702	421.299628019	837.751	419.545816898
4	77625	5000	490.91672492	249.406549931	490.884	247.917542934
1	77625	10000	1915.54627991	1528.55738497	1915.518	1526.07195187
2	77625	10000	1709.59857893	851.405149937	1709.572	849.623299122
4	77625	10000	994.529804945	504.273562908	994.458	502.793452978
1	94208	1000	226.444061995	178.565519094	226.416	175.493402958
2	94208	1000	189.103410959	93.8356790543	189.069	91.7631399632
4	94208	1000	110.676045179	55.4468181133	110.643	52.7197601795
1	94208	5000	1161.06744814	921.486901999	1161.037	918.388697147
2	94208	5000	1024.89782381	479.081622124	1024.864	477.00132513
4	94208	5000	603.02821207	271.154782057	602.992	269.371073008
1	94208	10000	2327.84859204	1832.12654996	2327.818	1828.98971415
2	94208	10000	2103.38506413	971.341814041	2103.355	969.250931978
4	94208	10000	1240.70317602	546.235628843	1240.671	544.448137999
1	112999	1000	273.233664989	212.446597099	273.205	208.647881985
2	112999	1000	224.642232895	117.041270018	224.612	114.467190981
4	112999	1000	133.281234026	69.1990849972	133.238	67.0321331024
1	112999	5000	1390.58839703	1097.24081993	1390.558	1093.4232378
2	112999	5000	1217.19135213	599.662919998	1217.163	597.036953926
4	112999	5000	708.687791824	349.402749062	708.654	347.258543968
1	112999	10000	2792.20289898	2186.45629692	2792.170	2182.66533518
2	112999	10000	2511.418015	1207.54559803	2511.371	1204.87700295
4	112999	10000	1455.70416498	706.782114029	1455.669	704.65118885
1	134136	1000	333.464514971	250.999614954	333.433	246.261952877
2	134136	1000	274.343181133	132.112998962	274.311	129.067449808
4	134136	1000	157.098731995	74.3112740517	157.061	71.881072998
1	134136	5000	1684.35628104	1302.96374512	1684.325	1298.34131408
2	134136	5000	1467.67488194	675.913521051	1467.634	672.703460217
4	134136	5000	854.685045958	376.479086876	854.646	374.043516874
1	134136	10000	3378.19664121	2608.65386987	3378.164	2603.90848899
2	134136	10000	2996.37779903	1359.29967117	2996.272	1356.27234197
4	134136	10000	1748.32123113	755.02075696	1748.260	752.606321096
